Date,SKU_ID,Product_Name,Demand,Units_Sold,Current_Stock,Unit_Cost,EOQ,Safety_Stock,Reorder_Point,Stockout_Risk
2024-03-08,SKU_003,Fiama Gel Bar (Pack of 3),83,83,239,210,639,65,555,0
2024-03-09,SKU_003,Fiama Gel Bar (Pack of 3),97,97,142,210,639,65,555,0
2024-03-10,SKU_003,Fiama Gel Bar (Pack of 3),78,78,64,210,639,65,555,0
2024-03-11,SKU_003,Fiama Gel Bar (Pack of 3),47,47,656,210,639,65,555,0
2024-03-12,SKU_003,Fiama Gel Bar (Pack of 3),60,60,596,210,639,65,555,0
2024-03-13,SKU_003,Fiama Gel Bar (Pack of 3),35,35,561,210,639,65,555,0
2024-03-14,SKU_003,Fiama Gel Bar (Pack of 3),55,55,506,210,639,65,555,0
2024-03-15,SKU_003,Fiama Gel Bar (Pack of 3),70,70,436,210,639,65,555,0
2024-03-16,SKU_003,Fiama Gel Bar (Pack of 3),70,70,366,210,639,65,555,0
2024-03-17,SKU_003,Fiama Gel Bar (Pack of 3),109,109,257,210,639,65,555,0
2024-03-18,SKU_003,Fiama Gel Bar (Pack of 3),81,81,176,210,639,65,555,0
2024-03-19,SKU_003,Fiama Gel Bar (Pack of 3),58,58,118,210,639,65,555,0
2024-03-20,SKU_003,Fiama Gel Bar (Pack of 3),57,57,61,210,639,65,555,0
2024-03-21,SKU_003,Fiama Gel Bar (Pack of 3),60,60,640,210,639,65,555,0
2024-03-22,SKU_003,Fiama Gel Bar (Pack of 3),113,113,527,210,639,65,555,0
2024-03-23,SKU_003,Fiama Gel Bar (Pack of 3),97,97,430,210,639,65,555,0
2024-03-24,SKU_003,Fiama Gel Bar (Pack of 3),113,113,317,210,639,65,555,0
2024-03-25,SKU_003,Fiama Gel Bar (Pack of 3),62,62,255,210,639,65,555,0
2024-03-26,SKU_003,Fiama Gel Bar (Pack of 3),67,67,188,210,639,65,555,0
2024-03-27,SKU_003,Fiama Gel Bar (Pack of 3),67,67,121,210,639,65,555,0
2024-03-28,SKU_003,Fiama Gel Bar (Pack of 3),93,93,28,210,639,65,555,0
2024-03-29,SKU_003,Fiama Gel Bar (Pack of 3),55,55,612,210,639,65,555,0
2024-03-30,SKU_003,Fiama Gel Bar (Pack of 3),77,77,535,210,639,65,555,0
2024-03-31,SKU_003,Fiama Gel Bar (Pack of 3),100,100,435,210,639,65,555,0
2024-04-01,SKU_003,Fiama Gel Bar (Pack of 3),77,77,358,210,639,65,555,0
2024-04-02,SKU_003,Fiama Gel Bar (Pack of 3),57,57,301,210,639,65,555,0
2024-04-03,SKU_003,Fiama Gel Bar (Pack of 3),71,71,230,210,639,65,555,0
2024-04-04,SKU_003,Fiama Gel Bar (Pack of 3),80,80,150,210,639,65,555,0
2024-04-05,SKU_003,Fiama Gel Bar (Pack of 3),116,116,34,210,639,65,555,0
2024-04-06,SKU_003,Fiama Gel Bar (Pack of 3),122,122,551,210,639,65,555,0
2024-04-07,SKU_003,Fiama Gel Bar (Pack of 3),105,105,446,210,639,65,555,0
2024-04-08,SKU_003,Fiama Gel Bar (Pack of 3),47,47,399,210,639,65,555,0
2024-04-09,SKU_003,Fiama Gel Bar (Pack of 3),59,59,340,210,639,65,555,0
2024-04-10,SKU_003,Fiama Gel Bar (Pack of 3),56,56,284,210,639,65,555,0
2024-04-11,SKU_003,Fiama Gel Bar (Pack of 3),28,28,256,210,639,65,555,0
2024-04-12,SKU_003,Fiama Gel Bar (Pack of 3),99,99,157,210,639,65,555,0
2024-04-13,SKU_003,Fiama Gel Bar (Pack of 3),93,93,703,210,639,65,555,0
2024-04-14,SKU_003,Fiama Gel Bar (Pack of 3),119,119,584,210,639,65,555,0
2024-04-15,SKU_003,Fiama Gel Bar (Pack of 3),67,67,517,210,639,65,555,0
2024-04-16,SKU_003,Fiama Gel Bar (Pack of 3),51,51,466,210,639,65,555,0
2024-04-17,SKU_003,Fiama Gel Bar (Pack of 3),61,61,405,210,639,65,555,0
2024-04-18,SKU_003,Fiama Gel Bar (Pack of 3),50,50,355,210,639,65,555,0
2024-04-19,SKU_003,Fiama Gel Bar (Pack of 3),65,65,290,210,639,65,555,0
2024-04-20,SKU_003,Fiama Gel Bar (Pack of 3),79,79,211,210,639,65,555,0
2024-04-21,SKU_003,Fiama Gel Bar (Pack of 3),90,90,121,210,639,65,555,0
2024-04-22,SKU_003,Fiama Gel Bar (Pack of 3),54,54,706,210,639,65,555,0
2024-04-23,SKU_003,Fiama Gel Bar (Pack of 3),50,50,656,210,639,65,555,0
2024-04-24,SKU_003,Fiama Gel Bar (Pack of 3),41,41,615,210,639,65,555,0
2024-04-25,SKU_003,Fiama Gel Bar (Pack of 3),58,58,557,210,639,65,555,0
2024-04-26,SKU_003,Fiama Gel Bar (Pack of 3),61,61,496,210,639,65,555,0
2024-04-27,SKU_003,Fiama Gel Bar (Pack of 3),105,105,391,210,639,65,555,0
2024-04-28,SKU_003,Fiama Gel Bar (Pack of 3),87,87,304,210,639,65,555,0
2024-04-29,SKU_003,Fiama Gel Bar (Pack of 3),59,59,245,210,639,65,555,0
2024-04-30,SKU_003,Fiama Gel Bar (Pack of 3),73,73,172,210,639,65,555,0
2024-05-01,SKU_003,Fiama Gel Bar (Pack of 3),52,52,120,210,639,65,555,0
2024-05-02,SKU_003,Fiama Gel Bar (Pack of 3),65,65,55,210,639,65,555,0
2024-05-03,SKU_003,Fiama Gel Bar (Pack of 3),144,144,550,210,639,65,555,0
2024-05-04,SKU_003,Fiama Gel Bar (Pack of 3),87,87,463,210,639,65,555,0
2024-05-05,SKU_003,Fiama Gel Bar (Pack of 3),104,104,359,210,639,65,555,0
2024-05-06,SKU_003,Fiama Gel Bar (Pack of 3),62,62,297,210,639,65,555,0
2024-05-07,SKU_003,Fiama Gel Bar (Pack of 3),49,49,248,210,639,65,555,0
2024-05-08,SKU_003,Fiama Gel Bar (Pack of 3),55,55,193,210,639,65,555,0
2024-05-09,SKU_003,Fiama Gel Bar (Pack of 3),49,49,144,210,639,65,555,0
2024-05-10,SKU_003,Fiama Gel Bar (Pack of 3),111,111,672,210,639,65,555,0
2024-05-11,SKU_003,Fiama Gel Bar (Pack of 3),91,91,581,210,639,65,555,0
2024-05-12,SKU_003,Fiama Gel Bar (Pack of 3),128,128,453,210,639,65,555,0
2024-05-13,SKU_003,Fiama Gel Bar (Pack of 3),58,58,395,210,639,65,555,0
2024-05-14,SKU_003,Fiama Gel Bar (Pack of 3),54,54,341,210,639,65,555,0
2024-05-15,SKU_003,Fiama Gel Bar (Pack of 3),51,51,290,210,639,65,555,0
2024-05-16,SKU_003,Fiama Gel Bar (Pack of 3),41,41,249,210,639,65,555,0
2024-05-17,SKU_003,Fiama Gel Bar (Pack of 3),54,54,195,210,639,65,555,0
2024-05-18,SKU_003,Fiama Gel Bar (Pack of 3),107,107,88,210,639,65,555,0
2024-05-19,SKU_003,Fiama Gel Bar (Pack of 3),87,87,1,210,639,65,555,0
2024-05-20,SKU_003,Fiama Gel Bar (Pack of 3),69,1,0,210,639,65,555,1
2024-05-21,SKU_003,Fiama Gel Bar (Pack of 3),79,79,560,210,639,65,555,0
2024-05-22,SKU_003,Fiama Gel Bar (Pack of 3),71,71,489,210,639,65,555,0
2024-05-23,SKU_003,Fiama Gel Bar (Pack of 3),52,52,437,210,639,65,555,0
2024-05-24,SKU_003,Fiama Gel Bar (Pack of 3),81,81,356,210,639,65,555,0
2024-05-25,SKU_003,Fiama Gel Bar (Pack of 3),93,93,263,210,639,65,555,0
2024-05-26,SKU_003,Fiama Gel Bar (Pack of 3),122,122,141,210,639,65,555,0
2024-05-27,SKU_003,Fiama Gel Bar (Pack of 3),70,70,71,210,639,65,555,0
2024-05-28,SKU_003,Fiama Gel Bar (Pack of 3),56,56,15,210,639,65,555,0
2024-05-29,SKU_003,Fiama Gel Bar (Pack of 3),48,15,0,210,639,65,555,1
2024-05-30,SKU_003,Fiama Gel Bar (Pack of 3),32,0,0,210,639,65,555,1
2024-05-31,SKU_003,Fiama Gel Bar (Pack of 3),76,76,563,210,639,65,555,0
2024-06-01,SKU_003,Fiama Gel Bar (Pack of 3),86,86,477,210,639,65,555,0
2024-06-02,SKU_003,Fiama Gel Bar (Pack of 3),71,71,406,210,639,65,555,0
2024-06-03,SKU_003,Fiama Gel Bar (Pack of 3),66,66,340,210,639,65,555,0
2024-06-04,SKU_003,Fiama Gel Bar (Pack of 3),57,57,283,210,639,65,555,0
2024-06-05,SKU_003,Fiama Gel Bar (Pack of 3),75,75,208,210,639,65,555,0
2024-06-06,SKU_003,Fiama Gel Bar (Pack of 3),74,74,134,210,639,65,555,0
2024-06-07,SKU_003,Fiama Gel Bar (Pack of 3),113,113,21,210,639,65,555,0
2024-06-08,SKU_003,Fiama Gel Bar (Pack of 3),57,57,603,210,639,65,555,0
2024-06-09,SKU_003,Fiama Gel Bar (Pack of 3),95,95,508,210,639,65,555,0
2024-06-10,SKU_003,Fiama Gel Bar (Pack of 3),69,69,439,210,639,65,555,0
2024-06-11,SKU_003,Fiama Gel Bar (Pack of 3),51,51,388,210,639,65,555,0
2024-06-12,SKU_003,Fiama Gel Bar (Pack of 3),64,64,324,210,639,65,555,0
2024-06-13,SKU_003,Fiama Gel Bar (Pack of 3),44,44,280,210,639,65,555,0
2024-06-14,SKU_003,Fiama Gel Bar (Pack of 3),93,93,187,210,639,65,555,0
2024-06-15,SKU_003,Fiama Gel Bar (Pack of 3),90,90,97,210,639,65,555,0
2024-06-16,SKU_003,Fiama Gel Bar (Pack of 3),86,86,11,210,639,65,555,0
2024-06-17,SKU_003,Fiama Gel Bar (Pack of 3),57,11,0,210,639,65,555,1
2024-06-18,SKU_003,Fiama Gel Bar (Pack of 3),35,35,604,210,639,65,555,0
2024-06-19,SKU_003,Fiama Gel Bar (Pack of 3),52,52,552,210,639,65,555,0
2024-06-20,SKU_003,Fiama Gel Bar (Pack of 3),60,60,492,210,639,65,555,0
2024-06-21,SKU_003,Fiama Gel Bar (Pack of 3),52,52,440,210,639,65,555,0
2024-06-22,SKU_003,Fiama Gel Bar (Pack of 3),105,105,335,210,639,65,555,0
2024-06-23,SKU_003,Fiama Gel Bar (Pack of 3),107,107,228,210,639,65,555,0
2024-06-24,SKU_003,Fiama Gel Bar (Pack of 3),75,75,153,210,639,65,555,0
2024-06-25,SKU_003,Fiama Gel Bar (Pack of 3),65,65,88,210,639,65,555,0
2024-06-26,SKU_003,Fiama Gel Bar (Pack of 3),70,70,657,210,639,65,555,0
2024-06-27,SKU_003,Fiama Gel Bar (Pack of 3),82,82,575,210,639,65,555,0
2024-06-28,SKU_003,Fiama Gel Bar (Pack of 3),76,76,499,210,639,65,555,0
2024-06-29,SKU_003,Fiama Gel Bar (Pack of 3),110,110,389,210,639,65,555,0
2024-06-30,SKU_003,Fiama Gel Bar (Pack of 3),77,77,312,210,639,65,555,0
2024-07-01,SKU_003,Fiama Gel Bar (Pack of 3),77,77,235,210,639,65,555,0
2024-07-02,SKU_003,Fiama Gel Bar (Pack of 3),56,56,179,210,639,65,555,0
2024-07-03,SKU_003,Fiama Gel Bar (Pack of 3),63,63,116,210,639,65,555,0
2024-07-04,SKU_003,Fiama Gel Bar (Pack of 3),62,62,54,210,639,65,555,0
2024-07-05,SKU_003,Fiama Gel Bar (Pack of 3),88,88,605,210,639,65,555,0
2024-07-06,SKU_003,Fiama Gel Bar (Pack of 3),106,106,499,210,639,65,555,0
2024-07-07,SKU_003,Fiama Gel Bar (Pack of 3),55,55,444,210,639,65,555,0
2024-07-08,SKU_003,Fiama Gel Bar (Pack of 3),74,74,370,210,639,65,555,0
2024-07-09,SKU_003,Fiama Gel Bar (Pack of 3),79,79,291,210,639,65,555,0
2024-07-10,SKU_003,Fiama Gel Bar (Pack of 3),69,69,222,210,639,65,555,0
2024-07-11,SKU_003,Fiama Gel Bar (Pack of 3),46,46,176,210,639,65,555,0
2024-07-12,SKU_003,Fiama Gel Bar (Pack of 3),119,119,57,210,639,65,555,0
2024-07-13,SKU_003,Fiama Gel Bar (Pack of 3),86,86,610,210,639,65,555,0
2024-07-14,SKU_003,Fiama Gel Bar (Pack of 3),67,67,543,210,639,65,555,0
2024-07-15,SKU_003,Fiama Gel Bar (Pack of 3),55,55,488,210,639,65,555,0
2024-07-16,SKU_003,Fiama Gel Bar (Pack of 3),69,69,419,210,639,65,555,0
2024-07-17,SKU_003,Fiama Gel Bar (Pack of 3),76,76,343,210,639,65,555,0
2024-07-18,SKU_003,Fiama Gel Bar (Pack of 3),77,77,266,210,639,65,555,0
2024-07-19,SKU_003,Fiama Gel Bar (Pack of 3),80,80,186,210,639,65,555,0
2024-07-20,SKU_003,Fiama Gel Bar (Pack of 3),86,86,100,210,639,65,555,0
2024-07-21,SKU_003,Fiama Gel Bar (Pack of 3),58,58,681,210,639,65,555,0
2024-07-22,SKU_003,Fiama Gel Bar (Pack of 3),49,49,632,210,639,65,555,0
2024-07-23,SKU_003,Fiama Gel Bar (Pack of 3),71,71,561,210,639,65,555,0
2024-07-24,SKU_003,Fiama Gel Bar (Pack of 3),80,80,481,210,639,65,555,0
2024-07-25,SKU_003,Fiama Gel Bar (Pack of 3),83,83,398,210,639,65,555,0
2024-07-26,SKU_003,Fiama Gel Bar (Pack of 3),81,81,317,210,639,65,555,0
2024-07-27,SKU_003,Fiama Gel Bar (Pack of 3),90,90,227,210,639,65,555,0
2024-07-28,SKU_003,Fiama Gel Bar (Pack of 3),68,68,159,210,639,65,555,0
2024-07-29,SKU_003,Fiama Gel Bar (Pack of 3),59,59,100,210,639,65,555,0
2024-07-30,SKU_003,Fiama Gel Bar (Pack of 3),53,53,47,210,639,65,555,0
2024-07-31,SKU_003,Fiama Gel Bar (Pack of 3),58,58,628,210,639,65,555,0
2024-08-01,SKU_003,Fiama Gel Bar (Pack of 3),64,64,564,210,639,65,555,0
2024-08-02,SKU_003,Fiama Gel Bar (Pack of 3),69,69,495,210,639,65,555,0
2024-08-03,SKU_003,Fiama Gel Bar (Pack of 3),83,83,412,210,639,65,555,0
2024-08-04,SKU_003,Fiama Gel Bar (Pack of 3),85,85,327,210,639,65,555,0
2024-08-05,SKU_003,Fiama Gel Bar (Pack of 3),79,79,248,210,639,65,555,0
2024-08-06,SKU_003,Fiama Gel Bar (Pack of 3),66,66,182,210,639,65,555,0
2024-08-07,SKU_003,Fiama Gel Bar (Pack of 3),55,55,127,210,639,65,555,0
2024-08-08,SKU_003,Fiama Gel Bar (Pack of 3),68,68,59,210,639,65,555,0
2024-08-09,SKU_003,Fiama Gel Bar (Pack of 3),84,84,614,210,639,65,555,0
2024-08-10,SKU_003,Fiama Gel Bar (Pack of 3),113,113,501,210,639,65,555,0
2024-08-11,SKU_003,Fiama Gel Bar (Pack of 3),98,98,403,210,639,65,555,0
2024-08-12,SKU_003,Fiama Gel Bar (Pack of 3),39,39,364,210,639,65,555,0
2024-08-13,SKU_003,Fiama Gel Bar (Pack of 3),40,40,324,210,639,65,555,0
2024-08-14,SKU_003,Fiama Gel Bar (Pack of 3),66,66,258,210,639,65,555,0
2024-08-15,SKU_003,Fiama Gel Bar (Pack of 3),33,33,225,210,639,65,555,0
2024-08-16,SKU_003,Fiama Gel Bar (Pack of 3),94,94,131,210,639,65,555,0
2024-08-17,SKU_003,Fiama Gel Bar (Pack of 3),67,67,64,210,639,65,555,0
2024-08-18,SKU_003,Fiama Gel Bar (Pack of 3),121,64,0,210,639,65,555,1
2024-08-19,SKU_003,Fiama Gel Bar (Pack of 3),62,62,577,210,639,65,555,0
2024-08-20,SKU_003,Fiama Gel Bar (Pack of 3),56,56,521,210,639,65,555,0
2024-08-21,SKU_003,Fiama Gel Bar (Pack of 3),75,75,446,210,639,65,555,0
2024-08-22,SKU_003,Fiama Gel Bar (Pack of 3),49,49,397,210,639,65,555,0
2024-08-23,SKU_003,Fiama Gel Bar (Pack of 3),78,78,319,210,639,65,555,0
2024-08-24,SKU_003,Fiama Gel Bar (Pack of 3),87,87,232,210,639,65,555,0
2024-08-25,SKU_003,Fiama Gel Bar (Pack of 3),81,81,151,210,639,65,555,0
2024-08-26,SKU_003,Fiama Gel Bar (Pack of 3),34,34,117,210,639,65,555,0
2024-08-27,SKU_003,Fiama Gel Bar (Pack of 3),69,69,687,210,639,65,555,0
2024-08-28,SKU_003,Fiama Gel Bar (Pack of 3),45,45,642,210,639,65,555,0
2024-08-29,SKU_003,Fiama Gel Bar (Pack of 3),62,62,580,210,639,65,555,0
2024-08-30,SKU_003,Fiama Gel Bar (Pack of 3),131,131,449,210,639,65,555,0
2024-08-31,SKU_003,Fiama Gel Bar (Pack of 3),73,73,376,210,639,65,555,0
2024-09-01,SKU_003,Fiama Gel Bar (Pack of 3),96,96,280,210,639,65,555,0
2024-09-02,SKU_003,Fiama Gel Bar (Pack of 3),70,70,210,210,639,65,555,0
2024-09-03,SKU_003,Fiama Gel Bar (Pack of 3),84,84,126,210,639,65,555,0
2024-09-04,SKU_003,Fiama Gel Bar (Pack of 3),73,73,53,210,639,65,555,0
2024-09-05,SKU_003,Fiama Gel Bar (Pack of 3),53,53,0,210,639,65,555,0
2024-09-06,SKU_003,Fiama Gel Bar (Pack of 3),66,66,573,210,639,65,555,0
2024-09-07,SKU_003,Fiama Gel Bar (Pack of 3),90,90,483,210,639,65,555,0
2024-09-08,SKU_003,Fiama Gel Bar (Pack of 3),79,79,404,210,639,65,555,0
2024-09-09,SKU_003,Fiama Gel Bar (Pack of 3),62,62,342,210,639,65,555,0
2024-09-10,SKU_003,Fiama Gel Bar (Pack of 3),65,65,277,210,639,65,555,0
2024-09-11,SKU_003,Fiama Gel Bar (Pack of 3),73,73,204,210,639,65,555,0
2024-09-12,SKU_003,Fiama Gel Bar (Pack of 3),60,60,144,210,639,65,555,0
2024-09-13,SKU_003,Fiama Gel Bar (Pack of 3),97,97,47,210,639,65,555,0
2024-09-14,SKU_003,Fiama Gel Bar (Pack of 3),83,83,603,210,639,65,555,0
2024-09-15,SKU_003,Fiama Gel Bar (Pack of 3),96,96,507,210,639,65,555,0
2024-09-16,SKU_003,Fiama Gel Bar (Pack of 3),55,55,452,210,639,65,555,0
2024-09-17,SKU_003,Fiama Gel Bar (Pack of 3),57,57,395,210,639,65,555,0
2024-09-18,SKU_003,Fiama Gel Bar (Pack of 3),44,44,351,210,639,65,555,0
2024-09-19,SKU_003,Fiama Gel Bar (Pack of 3),59,59,292,210,639,65,555,0
2024-09-20,SKU_003,Fiama Gel Bar (Pack of 3),98,98,194,210,639,65,555,0
2024-09-21,SKU_003,Fiama Gel Bar (Pack of 3),95,95,99,210,639,65,555,0
2024-09-22,SKU_003,Fiama Gel Bar (Pack of 3),111,111,627,210,639,65,555,0
2024-09-23,SKU_003,Fiama Gel Bar (Pack of 3),41,41,586,210,639,65,555,0
2024-09-24,SKU_003,Fiama Gel Bar (Pack of 3),48,48,538,210,639,65,555,0
2024-09-25,SKU_003,Fiama Gel Bar (Pack of 3),51,51,487,210,639,65,555,0
2024-09-26,SKU_003,Fiama Gel Bar (Pack of 3),77,77,410,210,639,65,555,0
2024-09-27,SKU_003,Fiama Gel Bar (Pack of 3),49,49,361,210,639,65,555,0
2024-09-28,SKU_003,Fiama Gel Bar (Pack of 3),152,152,209,210,639,65,555,0
2024-09-29,SKU_003,Fiama Gel Bar (Pack of 3),111,111,98,210,639,65,555,0
2024-09-30,SKU_003,Fiama Gel Bar (Pack of 3),62,62,36,210,639,65,555,0
2024-10-01,SKU_003,Fiama Gel Bar (Pack of 3),58,58,617,210,639,65,555,0
2024-10-02,SKU_003,Fiama Gel Bar (Pack of 3),63,63,554,210,639,65,555,0
2024-10-03,SKU_003,Fiama Gel Bar (Pack of 3),64,64,490,210,639,65,555,0
2024-10-04,SKU_003,Fiama Gel Bar (Pack of 3),120,120,370,210,639,65,555,0
2024-10-05,SKU_003,Fiama Gel Bar (Pack of 3),113,113,257,210,639,65,555,0
2024-10-06,SKU_003,Fiama Gel Bar (Pack of 3),87,87,170,210,639,65,555,0
2024-10-07,SKU_003,Fiama Gel Bar (Pack of 3),57,57,113,210,639,65,555,0
2024-10-08,SKU_003,Fiama Gel Bar (Pack of 3),72,72,41,210,639,65,555,0
2024-10-09,SKU_003,Fiama Gel Bar (Pack of 3),89,89,591,210,639,65,555,0
2024-10-10,SKU_003,Fiama Gel Bar (Pack of 3),61,61,530,210,639,65,555,0
2024-10-11,SKU_003,Fiama Gel Bar (Pack of 3),90,90,440,210,639,65,555,0
2024-10-12,SKU_003,Fiama Gel Bar (Pack of 3),83,83,357,210,639,65,555,0
2024-10-13,SKU_003,Fiama Gel Bar (Pack of 3),112,112,245,210,639,65,555,0
2024-10-14,SKU_003,Fiama Gel Bar (Pack of 3),71,71,174,210,639,65,555,0
2024-10-15,SKU_003,Fiama Gel Bar (Pack of 3),49,49,125,210,639,65,555,0
2024-10-16,SKU_003,Fiama Gel Bar (Pack of 3),64,64,61,210,639,65,555,0
2024-10-17,SKU_003,Fiama Gel Bar (Pack of 3),47,47,14,210,639,65,555,0
2024-10-18,SKU_003,Fiama Gel Bar (Pack of 3),64,14,0,210,639,65,555,1
2024-10-19,SKU_003,Fiama Gel Bar (Pack of 3),78,78,561,210,639,65,555,0
2024-10-20,SKU_003,Fiama Gel Bar (Pack of 3),107,107,454,210,639,65,555,0
2024-10-21,SKU_003,Fiama Gel Bar (Pack of 3),52,52,402,210,639,65,555,0
2024-10-22,SKU_003,Fiama Gel Bar (Pack of 3),70,70,332,210,639,65,555,0
2024-10-23,SKU_003,Fiama Gel Bar (Pack of 3),66,66,266,210,639,65,555,0
2024-10-24,SKU_003,Fiama Gel Bar (Pack of 3),68,68,198,210,639,65,555,0
2024-10-25,SKU_003,Fiama Gel Bar (Pack of 3),99,99,99,210,639,65,555,0
2024-10-26,SKU_003,Fiama Gel Bar (Pack of 3),79,79,20,210,639,65,555,0
2024-10-27,SKU_003,Fiama Gel Bar (Pack of 3),104,104,555,210,639,65,555,0
2024-10-28,SKU_003,Fiama Gel Bar (Pack of 3),74,74,481,210,639,65,555,0
2024-10-29,SKU_003,Fiama Gel Bar (Pack of 3),63,63,418,210,639,65,555,0
2024-10-30,SKU_003,Fiama Gel Bar (Pack of 3),73,73,345,210,639,65,555,0
2024-10-31,SKU_003,Fiama Gel Bar (Pack of 3),59,59,286,210,639,65,555,0
2024-11-01,SKU_003,Fiama Gel Bar (Pack of 3),73,73,213,210,639,65,555,0
2024-11-02,SKU_003,Fiama Gel Bar (Pack of 3),87,87,126,210,639,65,555,0
2024-11-03,SKU_003,Fiama Gel Bar (Pack of 3),76,76,689,210,639,65,555,0
2024-11-04,SKU_003,Fiama Gel Bar (Pack of 3),50,50,639,210,639,65,555,0
2024-11-05,SKU_003,Fiama Gel Bar (Pack of 3),57,57,582,210,639,65,555,0
2024-11-06,SKU_003,Fiama Gel Bar (Pack of 3),49,49,533,210,639,65,555,0
2024-11-07,SKU_003,Fiama Gel Bar (Pack of 3),55,55,478,210,639,65,555,0
2024-11-08,SKU_003,Fiama Gel Bar (Pack of 3),91,91,387,210,639,65,555,0
2024-11-09,SKU_003,Fiama Gel Bar (Pack of 3),102,102,285,210,639,65,555,0
2024-11-10,SKU_003,Fiama Gel Bar (Pack of 3),81,81,204,210,639,65,555,0
2024-11-11,SKU_003,Fiama Gel Bar (Pack of 3),56,56,148,210,639,65,555,0
2024-11-12,SKU_003,Fiama Gel Bar (Pack of 3),78,78,70,210,639,65,555,0
2024-11-13,SKU_003,Fiama Gel Bar (Pack of 3),59,59,650,210,639,65,555,0
2024-11-14,SKU_003,Fiama Gel Bar (Pack of 3),57,57,593,210,639,65,555,0
2024-11-15,SKU_003,Fiama Gel Bar (Pack of 3),92,92,501,210,639,65,555,0
2024-11-16,SKU_003,Fiama Gel Bar (Pack of 3),59,59,442,210,639,65,555,0
2024-11-17,SKU_003,Fiama Gel Bar (Pack of 3),76,76,366,210,639,65,555,0
2024-11-18,SKU_003,Fiama Gel Bar (Pack of 3),49,49,317,210,639,65,555,0
2024-11-19,SKU_003,Fiama Gel Bar (Pack of 3),47,47,270,210,639,65,555,0
2024-11-20,SKU_003,Fiama Gel Bar (Pack of 3),70,70,200,210,639,65,555,0
2024-11-21,SKU_003,Fiama Gel Bar (Pack of 3),57,57,143,210,639,65,555,0
2024-11-22,SKU_003,Fiama Gel Bar (Pack of 3),85,85,697,210,639,65,555,0
2024-11-23,SKU_003,Fiama Gel Bar (Pack of 3),51,51,646,210,639,65,555,0
2024-11-24,SKU_003,Fiama Gel Bar (Pack of 3),103,103,543,210,639,65,555,0
2024-11-25,SKU_003,Fiama Gel Bar (Pack of 3),43,43,500,210,639,65,555,0
2024-11-26,SKU_003,Fiama Gel Bar (Pack of 3),38,38,462,210,639,65,555,0
2024-11-27,SKU_003,Fiama Gel Bar (Pack of 3),74,74,388,210,639,65,555,0
2024-11-28,SKU_003,Fiama Gel Bar (Pack of 3),48,48,340,210,639,65,555,0
2024-11-29,SKU_003,Fiama Gel Bar (Pack of 3),97,97,243,210,639,65,555,0
2024-11-30,SKU_003,Fiama Gel Bar (Pack of 3),91,91,152,210,639,65,555,0
2024-12-01,SKU_003,Fiama Gel Bar (Pack of 3),110,110,42,210,639,65,555,0
2024-12-02,SKU_003,Fiama Gel Bar (Pack of 3),87,42,0,210,639,65,555,1
2024-12-03,SKU_003,Fiama Gel Bar (Pack of 3),43,43,596,210,639,65,555,0
2024-12-04,SKU_003,Fiama Gel Bar (Pack of 3),51,51,545,210,639,65,555,0
2024-12-05,SKU_003,Fiama Gel Bar (Pack of 3),61,61,484,210,639,65,555,0
2024-12-06,SKU_003,Fiama Gel Bar (Pack of 3),106,106,378,210,639,65,555,0
2024-12-07,SKU_003,Fiama Gel Bar (Pack of 3),72,72,306,210,639,65,555,0
2024-12-08,SKU_003,Fiama Gel Bar (Pack of 3),100,100,206,210,639,65,555,0
2024-12-09,SKU_003,Fiama Gel Bar (Pack of 3),65,65,141,210,639,65,555,0
2024-12-10,SKU_003,Fiama Gel Bar (Pack of 3),73,73,68,210,639,65,555,0
2024-12-11,SKU_003,Fiama Gel Bar (Pack of 3),94,94,613,210,639,65,555,0
2024-12-12,SKU_003,Fiama Gel Bar (Pack of 3),64,64,549,210,639,65,555,0
2024-12-13,SKU_003,Fiama Gel Bar (Pack of 3),81,81,468,210,639,65,555,0
2024-12-14,SKU_003,Fiama Gel Bar (Pack of 3),55,55,413,210,639,65,555,0
2024-12-15,SKU_003,Fiama Gel Bar (Pack of 3),90,90,323,210,639,65,555,0
2024-12-16,SKU_003,Fiama Gel Bar (Pack of 3),63,63,260,210,639,65,555,0
2024-12-17,SKU_003,Fiama Gel Bar (Pack of 3),47,47,213,210,639,65,555,0
2024-12-18,SKU_003,Fiama Gel Bar (Pack of 3),51,51,162,210,639,65,555,0
2024-12-19,SKU_003,Fiama Gel Bar (Pack of 3),59,59,742,210,639,65,555,0
2024-12-20,SKU_003,Fiama Gel Bar (Pack of 3),109,109,633,210,639,65,555,0
2024-12-21,SKU_003,Fiama Gel Bar (Pack of 3),70,70,563,210,639,65,555,0
2024-12-22,SKU_003,Fiama Gel Bar (Pack of 3),74,74,489,210,639,65,555,0
2024-12-23,SKU_003,Fiama Gel Bar (Pack of 3),73,73,416,210,639,65,555,0
2024-12-24,SKU_003,Fiama Gel Bar (Pack of 3),42,42,374,210,639,65,555,0
2024-12-25,SKU_003,Fiama Gel Bar (Pack of 3),49,49,325,210,639,65,555,0
2024-12-26,SKU_003,Fiama Gel Bar (Pack of 3),53,53,272,210,639,65,555,0
2024-12-27,SKU_003,Fiama Gel Bar (Pack of 3),108,108,164,210,639,65,555,0
2024-12-28,SKU_003,Fiama Gel Bar (Pack of 3),96,96,68,210,639,65,555,0
